swimbo;Acronym. One's wife or girlfriend. Standing for She Who Must Be Obeyed.
swing both ways ;Vrb phrs. To be bisexual. [Orig. U.S.]
swinger ;Noun. A person who indulges in partner swapping for sexual variety.
swing the lead ;"Vrb phrs. To waste time, to shirk one's duties. E.g.""Come on Mark, stop swinging the lead, there's work to do."""
swirly;Noun. The act of forcing a victim's head down a toilet bowl whilst simultaneously flushing it. Also occasionally swirlie. Cf. 'bog washing'.
swish;"Adj. Smart, fashionable, elegant. E.g.""We had a lovely meal last night at this swish new restaurant in the West End."" {Informal}"
swizz ;Noun. A swindle. {Informal}
swot *;Noun. A person who studies hard, usually applied to students. {Informal}
;Verb. To study hard. {Informal}
;* Also as 'swat'.
swotty;Adj. Studious. {Informal}
swot up;Verb. To study hard. {Informal}
syphon the python ;Vrb phrs. Of males, to urinate. Light-hearted expression, also spelt 'siphon the python'.
syrup ;"Noun. A wig. Abb. of the rhyming slang Syrup of Fig; making a comeback into everyday usage."
ta! ;Exclam. Thank you! {Informal}
tab ;Noun. 1. Abb. of tablet. Drug culture expression.
;2. A cigarette.
;3. Ear. See 'tab-hang'. [dialect]
tab-end ;Noun. A cigarette butt.
tab-hang;"Verb. To eavesdrop. Heard as tab'ang. E.g.""Stop tabhanging, and get on with your homework."" See 'tab'. [Northern use/dialect?]"
table-ender ;Noun. An act of copulation on or at a table.
tackle ;Noun. The male genitals. Implying their usefulness as equipment to complete a task. Cf. 'wedding tackle.'
tacky ;Adj. Of poor taste, lacking style. {Informal}
tactical chunder;Noun. A bout of vomiting, self-administered to enable one to drink more alcohol. A pun on the expression tactical blunder. See 'chunder'.
tadger ;Noun. A penis. Usually affectionate usage. Cf. 'todger'. [1950s]
taffled;Adj. Tangled. [Dialect. North Lincolnshire /Humberside use]
Taffy ;Noun. A Welsh person. Derived either from the Welsh Dafydd, an equivalent name for David, or the River Taff. Also abbreviated to Taff.
tag ;Noun. A pseudonym or other identifying mark used as a signature by a graffitti artist.
tagnuts ;Noun. Faecal remnants that adhere to anal hairs.
Taig;Noun. A Roman Catholic, as used by Protestants, mainly in Northern Ireland. Also Teague, Teig. Usually offens.
tailor-made;Noun. A factory produced cigarette, as opposed to a hand-rolled cigarette.
taint;Noun. The perineum. Something of a pun, because it aint the anus, and it aint the vagina or balls.
take a chill pill;Vrb phrs. To relax. See 'chill pill'.
take a dive ;Vrb phrs. To feign a foul or knockdown in sports.
take a hand to someone;Vrb phrs. To tease, ridicule. Also make a hand. [Irish use]
take a hike ;Vrb phrs. To depart. Usually a demand by someone.
take a pop at (someone) ;Vrb phrs. To verbally or physically attack (someone). Also phrased as 'have a pop at (someone)'.
take a punt ;"Vrb phrs. To take a gamble, to take a risk. E.g.""I took a punt on the winner of the final, and had lost everything by half time."""
take a running jump! ;Exclam. A dismissive rebuff.
takeaway;Noun. Of food, a take out, fast food. {Informal}
take five ;Verb. Have a brief rest or respite from one's current activities.
take it easy ;Vrb phrs. 1. Goodbye, a parting salutation.
;2. Relax, don't get stressed.
take it up the arse/ass ;"Vrb phrs. To be on the receiving end of anal sex. E.g.""He took it up the arse and couldn't sit down for three days after."""
take out ;"Verb. To kill, destroy or damage to such an extent that someone or something is no longer seen as a threat. E.g.""If we don't take him out, he'll make our lives difficult."""
take (someone) to the cleaners;Vrb phrs. To swindle someone of their money or possessions.
take the biscuit;Vrb phrs. To beat all competition, to take all the honours, usually said ironically or with surprise. {Informal}
take the Michael;"Vrb phrs. To make fun, tease, satirize. From 'take the Mickey'. E.g.""I dont like John, he's always taking the Michael out of me."""
take the Mickey ;"Vrb phrs. To tease, to ridicule. Also shortened to take the Mick. An abbreviated form of the Cockney rhyming slang take the Mickey Bliss, meaning 'take the piss'. E.g.""Stop taking the Mickey out of Billy, he's very sensitive and you're upsetting him."" See 'Mickey Bliss'. Cf. 'take the Michael' and 'extract the Michael'. [1930s]"
take the piss ;Vrb phrs. 1. To ridicule, to tease, to make fun off. Cf. 'extract the urine'.
;"2. To take advantage of, to exploit. E.g.""Just because they like looking after their grand children, doesn't mean you can dump the kids on them every weekend whilst you go out clubbing. That's just taking the piss."""
talent ;Noun. An attractive person or persons.
talk out of one's arse ;"Vrb phrs. To talk nonsense. E.g.""You're talking out of your arse if you think you can beat the British champion at chess."""
talk the hind leg off a donkey;Vrb phrs. To talk incessantly. {Informal}
tally-ho!;Exclam. Goodbye, a cheerful parting salutation.
tallywhacker;Noun. Penis.
tandoori two-step;"Noun. An upset stomach and consequential diarrhoea. E.g.""I can't come out tonight, I've got a touch of the tandoori two-step."""
tank ;"Verb. To travel rapidly, to charge at great speed. E.g.""We tanked it up from London, just in time to watch the football match."""
tanked (up) ;"Adj. Drunk and in a state rowdiness. E.g.""He was tanked up on strong cheap cider and looking for a fight."" [Early 1900s]"
tanorexia;Noun. An obsession with unnatural skin tanning. A pun on anorexia nervosa, and originally used by psychologists and dermatologist's. Also the adjective tanorexic, being characterized by having an extremely unnatural skin tan.
tap off ;Verb. To seduce a sexually desirable person.
tap (up) ;"Verb. 1. To ask for, to acquire, especially money. E.g.""He tapped me up for a loan."""
;2. To approach a professional player of sports, frequently football, with the intention of acquiring their services whilst they are contracted to play for another team. {Informal}
tapped ;Adj. Insane or a mentally unstable. From doolally tap. Cf. 'doolally'.
ta-ra!;Exclam. Goodbye! Cf. 'ta-ta'. [Welsh /Midlands /Northern use, 1950s] {Informal}
tara-a-bit!;Exclam. Goodbye! Also t'ra a bit and other possible spelling variations. [Birmingham /West Midlands use]
tart ;Noun. 1. A prostitute or promiscuous woman. The often unisexual nature of contemporary slang ensures the phrase is now applied to promiscuous males. Derog.
;2. Derog. and offensive term for women. Derived from the Cockney rhyming slang jam tart meaning sweetheart.
;3. An objectionable person, however often used affectionately or playfully.
;4. A person who will prostitute their abilities or themselves for any amount of gain.
(the) Tartan Army;Noun. Collectively, the supporters of the Scottish national football team.
tart fuel;Noun. Sweet, ready-mixed fruit drinks containing alcohol. Commonly believed to be mainly consumed by women who would become morally loose after an excessive consumption, consequently becoming 'tarts'. Cf. 'alcopop' and 'bitch piss'.
tart up ;"Verb. To smarten up. E.g.""We got tarted up for our night out and then felt overdressed when everyone else was wearing jeans and t-shirts."" {Informal}"
tash ;Noun. Abb. of moustache. {Informal}
...tastic;"Suffix. Added to words to create adjectives that imbue a sense of unexpected excellence. From fantastic. E.g.""She took me back to her room and we had a sextastic night."""
tasty ;Adj. Attractive.
tat ;"Noun. 1. Rubbish, junk. Abb. of 'tatty'. E.g.""You can't wear that old cardigan, it's tat and has holes in the elbows."" {Informal}"
;2. Abb. of tattoo.
ta-ta!;Exclam. Goodbye! Cf. 'ta-ra'. [Early 1900s] {Informal}
taters ;Noun. Potatoes. An abbreviated form of the regional pronounciation potaters. {Informal}
;"Adj. Cold. From the Cockney rhyming slang on taters in the mould (potatoes in the mould). E.g.""It's a bit taters in here. Shall I light the fire?"""
tatties;Noun. Potatoes. Often heard in neeps and tatties (turnip/swede and potatoes). [Scottish use]
tatty ;"Noun. Scruffy, dirty, untidy, shabby, neglected. E.g.""Can we go to a nice restaurant for a change? Instead of that tatty cafe we always go to at lunchtime."" {Informal}"
tax ;Verb. To rob a person in public by the use of, or threat of aggression, to extort, to mug. A euphemism attempting to obscure the aggressive nature of such an assault. Came to prominence during the early 1990s.
t'd off ;Adj. Angry, annoyed.
tea-bagging;"Noun. The oral manipulation and sucking of testicles during sex; a tea-bagger being a person who indulges in said activity."
tea leaf ;Noun. Thief. Cockney rhyming slang. Also tealeaf.
tear-arse about /around ;"Verb. To hurry about, hinting at frantic haste. E.g.""I've been tear-arsing about from one meeting to the next and without a break all day."""
tear-jerker ;Noun. A film or story likely to be over sentimental and promote tearful emotions. {Informal}
tea towel holder;Noun. The anus.
technicolour yawn ;Noun. An act of vomiting. Jocular usage. [Orig Aust. 1960s]
teenth ;Noun. Drug parlance for a sixteenth of an ounce.
telephone numbers;"Noun. Very large amounts, usually applied to money. E.g.""So what price are you going to charge for the full service? Are you talking telephone numbers?"""
tell someone where to get off ;"Vrb phrs. An angry rebuke at someone's interference. E.g.""If she mentions my acne once more I'll tell her where to get off.'"
telly;Noun. Television. {Informal}
ten-foot;Noun. A narrow alleyway behind a row of homes. From its width being 10 feet in diameter. [East Yorks/Hull use]
tenner;Noun. A ten-pound (sterling) monetary note. {Informal}
tex mex;Noun. Marijuana. [Probably orig. U.S.]
Thames trout;Noun. A lump of excrement. From when the River Thames was very poluted with sewage. [Mainly London use]
thang;Noun. Thing.
thanks a bunch! ;Exclam. An ironic thank you very much.
thanks for nothing!;Exclam. An exclamation of annoyance at someone's unhelpfulness.
thatch ;Noun. Pubic hair.
that's the stuff;Phrs. Said as an approval of a thing done or said. {Informal}
thick;Adj. Very stupid. {Informal}
thickie;Noun. A stupid, unintelligent person. Cf. 'thicko'. {Informal}
(as) thick as a brick;Phrs. Very stupid.
(as) thick as pig shit;Phrs. Very stupid. Also thick as pig shit.
(as) thick as shit in the neck of a bottle;Phrs. Very stupid
(as) thick as two short planks;"Phrs. Very stupid. E.g.""Don't expect an intelligent answer, he's as thick as two short planks."""
thick ear ;"Noun. A slap around the head, often used as an idle threat. E.g. ""If you don't come down here and do the washing up, I'll give you a thick ear."" {Informal}"
thicko ;Noun. A stupid, unintelligent person. Cf. 'thickie'.
thick on the ground;Adj. Plentiful, abundant, existing in large amounts. {Informal}
thingy-ma-bob ;Noun. A something whose name escapes one. Also a thing-ma-jig. Cf. 'oojah'. {Informal}
this arvo ;"Phrs. This afternoon. E.g.""Shall we go shopping this arvo?"" Cf. 'this avvy'. [Orig. Aust.]"
this avvy ;"Phrs. This afternoon. E.g.""I'm off up town this avvy for a drink. Do you fancy coming along?"" Cf. 'this arvo'."
thissen;Pron. Yourself. From thyself. [Yorks/Lancs use. Dialect]
Thomas the tank;Noun. An act of masturbation. Rhyming slang on 'wank' (noun 1). Thomas the Tank Engine, a anthropomorphised fictional steam locomotive who appears in the British children's books written by Wilbert and Christopher Awdry and first published in 1945.
Thora (Hird) *;Noun. A lump of excrement.
;"Verb. To defecate. E.g.""I wouldn't go in the toilet if I was you, I've just had a Thora."""
;* Rhyming slang on 'turd'. Thora Hird, veteran British actress, died in 2003.
thrap;Verb. To masturbate
;"Noun. An act of masturbation. E.g.""He's in his bedroom, having a good long thrap over a new porn mag."""
thrape;Verb. 1. To hit, to beat, to thrash. [Midlands use/Dialect?]
;"2. Usually of vehicles, to race, to go at speed. E.g.""I thraped the car up the motorway and arrived in record time."" [Midlands use]"
threads ;Noun. Clothes.
threepenny bits;"Noun. Women's breasts. Rhyming slang on 'tits'. E.g.""The bar was full of gorgeous girls with huge threepennies."" Also thrupenny bits. Cf. 'thrups'."
three sheets to the wind ;"Phrs. Drunk, very intoxicated. E.g.""She was three sheets to the wind and still downing gin and tonics quicker than they could pour them."""
threesome ;Noun. An act of sex between three people, a menage a trois.
throat yogurt;Noun. Semen. Also throat yoghurt.
throne ;Noun. The lavatory, the toilet.
;
throw ;Verb. 1. To vomit. A shortening of 'throw up'.
;"2. To intentionally or by one's own foolishness lose a game. E.g."" We threw the game when we our goalkeeper got sent off for a stupid foul on their striker."" {Informal}"
throw a benny;"Vrb phrs. Have a tantrum, a fit of anger. E.g.""If you don't want to see Ted throwing a benny, then don't drop litter on the street."""
throw an eppy ;"Vrb phrs. Have a fit of anger. Derived from epilectic fit. E.g.""After losing the final game of the season he threw an eppy and resigned from the team management."" See 'eppy'."
throw a sickie ;Vrb phrs. Falsely claim to be ill, usually to avoid work.
